Lake,Age,Asteraceae,Betulaceae,Boraginaceae,Brassicaceae,Bryaceae,Caprifoliaceae,Caryophyllaceae,Equisetaceae,Ericaceae,Fabaceae,Juncaceae,Orobanchaceae,Papaveraceae,Pinaceae,Plantaginaceae,Poaceae,Polygonaceae,Polytrichaceae,Primulaceae,Ranunculaceae,Rosaceae,Salicaceae,Saxifragaceae
Ilirney,45.3,8.61618798955614,3.22019147084421,0.0870322019147084,18.4073107049608,0,0.0435161009573542,1.95822454308094,0,1.87119234116623,0.0870322019147084,0,0.609225413402959,0.0435161009573542,0.174064403829417,0,0.696257615317667,0,0.609225413402959,0.0435161009573542,0,23.8033072236728,0.348128807658834,38.2941688424717
Ilirney,54.6,14.9019607843137,6.66666666666667,0.392156862745098,25.8823529411765,0,0,1.96078431372549,0,1.17647058823529,0,0,0.784313725490196,0,0.784313725490196,4.70588235294118,0.392156862745098,0,1.56862745098039,0,0,27.4509803921569,0.392156862745098,10.1960784313725
Salmon,0.207,3.56425702811245,2.45983935742972,0.150602409638554,1.45582329317269,0.0502008032128514,0,1.6566265060241,0.0502008032128514,31.1746987951807,0.0502008032128514,0.301204819277108,0.803212851405622,0,0.150602409638554,0.401606425702811,0.301204819277108,0.100401606425703,1.50602409638554,0.0502008032128514,0,33.9859437751004,0.451807228915663,8.8855421686747
Salmon,0.573,0.370021040412102,0.515127330769789,0.0145106290357687,0.224914750054415,0,0,9.01110063121236,0,22.6801131829065,0.340999782340564,0.0217659435536531,0.145106290357687,0,0,0.0435318871073061,0.0725531451788435,0.0507872016251904,2.72799825872452,0.0217659435536531,0,53.9940506420953,0.0798084596967279,8.15497351810201
Salmon,1.18,3.01724137931034,1.25718390804598,0,1.22126436781609,0.0359195402298851,0,1.11350574712644,0.0359195402298851,18.8218390804598,0.107758620689655,0.107758620689655,0.28735632183908,0,0,0.502873563218391,0.646551724137931,0.179597701149425,0.933908045977012,0.0718390804597701,0,53.3045977011494,0.395114942528736,3.91522988505747
Salmon,2.498,1.55497454245218,1.72010458235861,0.0412825099766066,0.0688041832943443,0,0,1.83019127562956,0,15.7974404843815,0.0688041832943443,0.0137608366588689,0.0825650199532132,0,0,0.206412549883033,0.233934223200771,0.0275216733177377,0.344020916471721,0,0,70.620613733315,0.12384752992982,4.45851107747351
Salmon,3.655,1.01653770292824,1.13791533909877,0.0151722045213169,33.2574723107267,0.0303444090426339,0,0.318616294947656,0.0151722045213169,8.8605674404491,0,0.0151722045213169,0.151722045213169,0,0,0.470338340160825,0.0758610226065847,0,0.971021089364285,0.0151722045213169,0,40.2366863905325,0.212410863298437,1.19860415718404
Salmon,3.773,2.15198386012105,1.9502353732347,0.0672494956287828,1.14324142568931,0,0,1.34498991257566,0,10.5581708137189,0.201748486886348,0.134498991257566,0.403496973772697,0,0.134498991257566,0.134498991257566,0.201748486886348,0.0672494956287828,1.14324142568931,0.134498991257566,0,64.6267652992603,0.336247478143914,9.14593140551446
Salmon,3.852,1.70122275385433,3.45560871876661,0.0531632110579479,2.92397660818713,0,0,0.850611376927166,0,26.6879319510898,0.372142477405635,0.0531632110579479,0.212652844231792,0,0,1.06326422115896,1.75438596491228,0.106326422115896,0.744284954811271,0.0531632110579479,0,33.1738437001595,0.318979266347687,3.50877192982456
Salmon,6.859,1.66816952209197,1.14968440036069,0.112714156898106,0.901713255184851,0.0450856627592426,0,0.405770964833183,0,37.5338142470694,0,0,0.112714156898106,0,0.0225428313796213,0.315599639314698,0.0225428313796213,0.0450856627592426,0.405770964833183,0.0676284941388638,0,42.380522993688,0.225428313796213,4.14788097385031
Salmon,7.576,0.546345139412208,1.09269027882442,0.0376789751318764,0.433308214016579,0,0,0.131876412961567,0,51.9969856819895,0,0.0376789751318764,0.094197437829691,0,0,0.113036925395629,0.301431801055011,0,0.0376789751318764,0.0188394875659382,0,36.7370007535795,0.0565184626978146,2.35493594574228
Salmon,8.471,1.72727272727273,3.59090909090909,0.0454545454545455,0.772727272727273,0.0454545454545455,0,0.909090909090909,0,21.3181818181818,0.0909090909090909,0,0.5,0,0.0454545454545455,0.0909090909090909,0.181818181818182,0.0909090909090909,0.863636363636364,0,0,49.5,0.181818181818182,7.09090909090909
Salmon,9.9,0.781686208821887,3.01507537688442,0.0558347292015634,0,0,0,0.0558347292015634,0,12.6186487995533,0,0,0.111669458403127,0,0,0.446677833612507,0.279173646007817,0.0558347292015634,0.837520938023451,0.16750418760469,0,30.4857621440536,0.949190396426577,1.00502512562814
Salmon,10.248,0.431965442764579,1.59827213822894,0.0863930885529158,0.0863930885529158,0.0431965442764579,0,0,0.0431965442764579,7.04103671706264,0,0,0,0,0,0.388768898488121,1.51187904967603,0,0.172786177105832,0.0863930885529158,0,25.4859611231102,0.561555075593952,1.25269978401728
