species,tas_score,habitat_label,total_n,r_terr,r_aqua,r_anim,r_plant,tas_score_raw
Peribacillus simplex,0.7613229214515389,Mostly Terrestrial,9999,1,0,0,0,0.7613229214515389
Hartmannibacter diazotrophicus,0.3692383534631501,Mostly Terrestrial,9999,1,0,0,0,0.3692383534631501
Alcaligenes pakistanensis,0.19675860108046633,Mostly Terrestrial,9999,1,0,0,0,0.19675860108046633
Rhodoferax saidenbachensis,-0.49999999999999994,Mostly Aquatic,9999,0,1,0,0,-0.49999999999999994
Enterobacillus tribolii,0.4952322362350047,Mostly Terrestrial,9999,1,0,0,0,0.4952322362350047
Streptomyces roseifaciens,0.8920392584514724,Terrestrial Specialist,9999,1,0,0,0,0.8920392584514724
Actinoallomurus bryophytorum,0.9605674709562109,Terrestrial Specialist,9999,1,0,0,0,0.9605674709562109
Paramesorhizobium deserti,0.3434206971088895,Mostly Terrestrial,9999,1,0,0,0,0.3434206971088895
Sporohalobacter salinus,-0.818144639083907,Aquatic Specialist,9999,0,1,0,0,-0.818144639083907
Methyloterricola oryzae,-0.014319809069212425,Generalist,9999,0,1,0,0,-0.014319809069212425
Pseudomonas capeferrum,0.30765212849307916,Mostly Terrestrial,9999,1,0,0,0,0.30765212849307916
Pseudomonas saudiphocaensis,0.28094905792044655,Mostly Terrestrial,9999,1,0,0,0,0.28094905792044655
Streptomyces lacrimifluminis,0.8734047983665135,Terrestrial Specialist,9999,1,0,0,0,0.8734047983665135
Paenibacillus arachidis,1,Terrestrial Specialist,9999,1,0,0,0,1
Palleronia abyssalis,-0.734656568294594,Mostly Aquatic,9999,0,1,0,0,-0.734656568294594
Flavobacterium gillisiae,-0.4194419441944195,Mostly Aquatic,9999,0,1,0,0,-0.4194419441944195
Pseudoxanthomonas sangjuensis,0.4621268196397731,Mostly Terrestrial,9999,1,0,0,0,0.4621268196397731
Bradyrhizobium centrolobii,0.5519751760353264,Mostly Terrestrial,9999,1,0,0,0,0.5519751760353264
Dakarella massiliensis,0.6362773029439696,Mostly Terrestrial,9999,1,0,0,0,0.6362773029439696
Desulfoprunum benzoelyticum,-0.19598170239483362,Mostly Aquatic,9999,0,1,0,0,-0.19598170239483362
Pseudorhizobium pelagicum,0.14388237353404515,Mostly Terrestrial,9999,1,0,0,0,0.14388237353404515
Ascidiaceihabitans donghaensis,-0.993033226152197,Aquatic Specialist,9999,0,1,0,0,-0.993033226152197
Clostridium tetani,0.27230046948356806,Mostly Terrestrial,9999,1,0,0,0,0.27230046948356806
Bosea vestrisii,0.19074492099322798,Mostly Terrestrial,9999,1,0,0,0,0.19074492099322798
Paraburkholderia susongensis,0.887526756178245,Terrestrial Specialist,9999,1,0,0,0,0.887526756178245
Cupriavidus laharis,0.5203552923760179,Mostly Terrestrial,9999,1,0,0,0,0.5203552923760179
Bradyrhizobium valentinum,0.5970825941257639,Mostly Terrestrial,9999,1,0,0,0,0.5970825941257639
Amphiplicatus metriothermophilus,-0.6667250131279538,Mostly Aquatic,9999,0,1,0,0,-0.6667250131279538
Phyllobacterium sophorae,0.7834562165437835,Mostly Terrestrial,9999,1,0,0,0,0.7834562165437835
Mycolicibacterium holsaticum,0.35902840509886585,Mostly Terrestrial,9999,1,0,0,0,0.35902840509886585
Nigerium massiliense,-0.11984724250252726,Mostly Aquatic,9999,0,1,0,0,-0.11984724250252726
Metabacillus litoralis,0.7945638432364096,Mostly Terrestrial,9999,1,0,0,0,0.7945638432364096
Mucilaginibacter psychrotolerans,0.7009761283463806,Mostly Terrestrial,9999,1,0,0,0,0.7009761283463806
Massilia glaciei,0.45004651162790693,Mostly Terrestrial,9999,1,0,0,0,0.45004651162790693
Burkholderia dolosa,0.6683362664139704,Mostly Terrestrial,9999,1,0,0,0,0.6683362664139704
Microbacterium halimionae,0.328294973090576,Mostly Terrestrial,9999,1,0,0,0,0.328294973090576
Paenibacillus dakarensis,1,Terrestrial Specialist,9999,1,0,0,0,1
Oryzisolibacter propanilivorax,-0.8202247191011235,Aquatic Specialist,9999,0,1,0,0,-0.8202247191011235
Micromonospora costi,0.7361827560795875,Mostly Terrestrial,9999,1,0,0,0,0.7361827560795875
Qipengyuania sediminis,0.5075808399302294,Mostly Terrestrial,9999,1,0,0,0,0.5075808399302294
Clostridium kluyveri,0.5268756204793646,Mostly Terrestrial,9999,1,0,0,0,0.5268756204793646
Mycolicibacterium sarraceniae,0.35902840509886585,Mostly Terrestrial,9999,1,0,0,0,0.35902840509886585
Mycolicibacterium helvum,0.812004325883201,Terrestrial Specialist,9999,1,0,0,0,0.812004325883201
Conchiformibius steedae,0.7687275106313379,Mostly Terrestrial,9999,1,0,0,0,0.7687275106313379
Rhizobium sophoriradicis,0.7957068837897854,Mostly Terrestrial,9999,1,0,0,0,0.7957068837897854
Chryseobacterium formosus,0.3586384229215133,Mostly Terrestrial,9999,1,0,0,0,0.3586384229215133
Undibacterium aquatile,-0.33393427845611734,Mostly Aquatic,9999,0,1,0,0,-0.33393427845611734
Pandoraea terrae,0.44258092084179035,Mostly Terrestrial,9999,1,0,0,0,0.44258092084179035
Pseudochelatococcus lubricantis,-0.6270264827308429,Mostly Aquatic,9999,0,1,0,0,-0.6270264827308429
Alteriqipengyuania lutimaris,-0.8922209695603157,Aquatic Specialist,9999,0,1,0,0,-0.8922209695603157
Mycobacterium palustre,-0.12917613397290245,Mostly Aquatic,9999,0,1,0,0,-0.12917613397290245
Georgenia muralis,0.757846579423343,Mostly Terrestrial,9999,1,0,0,0,0.757846579423343
Aeromonas finlandensis,-0.7144051850303158,Mostly Aquatic,9999,0,1,0,0,-0.7144051850303158
Rheinheimera mesophila,0.7562738405942582,Mostly Terrestrial,9999,1,0,0,0,0.7562738405942582
Siculibacillus lacustris,-0.35323288193782193,Mostly Aquatic,9999,0,1,0,0,-0.35323288193782193
Kiloniella litopenaei,-0.5359116022099447,Mostly Aquatic,9999,0,1,0,0,-0.5359116022099447
Thioclava electrotropha,-0.5955705344246509,Mostly Aquatic,9999,0,1,0,0,-0.5955705344246509
Cellvibrio japonicus,-0.106905650077336,Mostly Aquatic,9999,0,1,0,0,-0.106905650077336
Mycobacterium grossiae,0.35902840509886585,Mostly Terrestrial,9999,1,0,0,0,0.35902840509886585
Bacillus toyonensis,0.7692903797188088,Mostly Terrestrial,9999,1,0,0,0,0.7692903797188088
Edaphobacter dinghuensis,0.9671067871206857,Terrestrial Specialist,9999,1,0,0,0,0.9671067871206857
Microbulbifer rhizosphaerae,-1,Aquatic Specialist,9999,0,1,0,0,-1
Desulfurella amilsii,-0.793086088269844,Mostly Aquatic,9999,0,1,0,0,-0.793086088269844
Comamonas piscis,-0.26099525087755526,Mostly Aquatic,9999,0,1,0,0,-0.26099525087755526
Streptomyces yunnanensis,0.9244386873920553,Terrestrial Specialist,9999,1,0,0,0,0.9244386873920553
Gracilibacillus massiliensis,0.6669193286410395,Mostly Terrestrial,9999,1,0,0,0,0.6669193286410395
Rugosibacter aromaticivorans,-0.22457389024161825,Mostly Aquatic,9999,0,1,0,0,-0.22457389024161825
Mycolicibacterium malmesburyense,0.6734730431667562,Mostly Terrestrial,9999,1,0,0,0,0.6734730431667562
Paenibacillus wulumuqiensis,1,Terrestrial Specialist,9999,1,0,0,0,1
Boudabousia marimammalium,-0.04749073762209493,Generalist,9999,0,1,0,0,-0.04749073762209493
Seohaeicola zhoushanensis,-0.7879065973284388,Mostly Aquatic,9999,0,1,0,0,-0.7879065973284388
Xylanibacillus composti,0.7776709530104555,Mostly Terrestrial,9999,1,0,0,0,0.7776709530104555
Gellertiella hungarica,0.09992776306284609,Generalist,9999,1,0,0,0,0.09992776306284609
Sterolibacterium denitrificans,-0.6515668127942846,Mostly Aquatic,9999,0,1,0,0,-0.6515668127942846
Pseudomonas graminis,0.24551582314634976,Mostly Terrestrial,9999,1,0,0,0,0.24551582314634976
Domibacillus tundrae,0.5,Mostly Terrestrial,9999,1,0,0,0,0.5
Cedecea neteri,0.1099744245524297,Mostly Terrestrial,9999,1,0,0,0,0.1099744245524297
Enterobacter hormaechei,0.5279696132596685,Mostly Terrestrial,9999,1,0,0,0,0.5279696132596685
Yokenella regensburgei,0.48733233979135626,Mostly Terrestrial,9999,1,0,0,0,0.48733233979135626
Rhizobium indigoferae,0.8493150684931506,Terrestrial Specialist,9999,1,0,0,0,0.8493150684931506
Cohnella kolymensis,0.8890913824524862,Terrestrial Specialist,9999,1,0,0,0,0.8890913824524862
Coxiella-like endosymbiont,-0.21538461538461542,Mostly Aquatic,9999,0,1,0,0,-0.21538461538461542
Desulfonatronum thiodismutans,-0.8518411552346571,Aquatic Specialist,9999,0,1,0,0,-0.8518411552346571
Lacticaseibacillus paracasei,0.6929244337542593,Mostly Terrestrial,9999,1,0,0,0,0.6929244337542593
Ligilactobacillus agilis,0.7536382536382537,Mostly Terrestrial,9999,1,0,0,0,0.7536382536382537
Anaerotignum lactatifermentans,0.866642107202063,Terrestrial Specialist,9999,1,0,0,0,0.866642107202063
Enterococcus gilvus,0.7415115005476451,Mostly Terrestrial,9999,1,0,0,0,0.7415115005476451
Paenibacillus borealis,0.5641622004247144,Mostly Terrestrial,9999,1,0,0,0,0.5641622004247144
Henriciella algicola,-0.9105712525305871,Aquatic Specialist,9999,0,1,0,0,-0.9105712525305871
Streptomyces adustus,0.90813648293963245,Terrestrial Specialist,9999,1,0,0,0,0.90813648293963245
Actinoplanes bogorensis,0.877424023154848,Terrestrial Specialist,9999,1,0,0,0,0.877424023154848
Thermodesulfobacterium hydrogeniphilum,-0.9223896883311737,Aquatic Specialist,9999,0,1,0,0,-0.9223896883311737
Niveispirillum cyanobacteriorum,0.06093379055658138,Generalist,9999,1,0,0,0,0.06093379055658138
Pseudoalteromonas phenolica,-0.8679745919433948,Aquatic Specialist,9999,0,1,0,0,-0.8679745919433948
Mixta intestinalis,0.6750801282051282,Mostly Terrestrial,9999,1,0,0,0,0.6750801282051282
Streptomyces camponoticapitis,0.8341989612465043,Terrestrial Specialist,9999,1,0,0,0,0.8341989612465043
Flavobacterium nitrogenifigens,0.5401141322591475,Mostly Terrestrial,9999,1,0,0,0,0.5401141322591475
Paenibacillus herberti,0.651292875989446,Mostly Terrestrial,9999,1,0,0,0,0.651292875989446
Paenibacillus marchantiophytorum,0.8887999288319545,Terrestrial Specialist,9999,1,0,0,0,0.8887999288319545
Paenibacillus physcomitrellae,0.8177937324148636,Terrestrial Specialist,9999,1,0,0,0,0.8177937324148636
Candidatus Desulfofervidus auxilii,-0.6501594447570811,Mostly Aquatic,9999,0,1,0,0,-0.6501594447570811
Streptomyces albiflavescens,0.9500560268929085,Terrestrial Specialist,9999,1,0,0,0,0.9500560268929085
Ligilactobacillus salivarius,0.7118327734229191,Mostly Terrestrial,9999,1,0,0,0,0.7118327734229191
Pseudomonas gregormendelii,0.47706834532374093,Mostly Terrestrial,9999,1,0,0,0,0.47706834532374093
Treponema bryantii,0.9911516659753907,Terrestrial Specialist,9999,1,0,0,0,0.9911516659753907
Microbacterium rhizomatis,0.37216416008157027,Mostly Terrestrial,9999,1,0,0,0,0.37216416008157027
Brevibacterium ihuae,0.6085383502170767,Mostly Terrestrial,9999,1,0,0,0,0.6085383502170767
Thalassobaculum fulvum,0.0630549012502265,Generalist,9999,1,0,0,0,0.0630549012502265
Endozoicomonas arenosclerae,-0.9506391783048843,Aquatic Specialist,9999,0,1,0,0,-0.9506391783048843
Acidiferrobacter thiooxydans,-0.04158249158249156,Generalist,9999,0,1,0,0,-0.04158249158249156
Aliiroseovarius pelagivivens,-1,Aquatic Specialist,9999,0,1,0,0,-1
Williamwhitmania taraxaci,-0.720266246277807,Mostly Aquatic,9999,0,1,0,0,-0.720266246277807
Sinobacterium norvegicum,-0.9784776902887141,Aquatic Specialist,9999,0,1,0,0,-0.9784776902887141
Nonomuraea zeae,0.9793340987370837,Terrestrial Specialist,9999,1,0,0,0,0.9793340987370837
Phytoactinopolyspora endophytica,0.8357967954291392,Terrestrial Specialist,9999,1,0,0,0,0.8357967954291392
Candidatus Kryptobacter tengchongensis,-0.7222438644331906,Mostly Aquatic,9999,0,1,0,0,-0.7222438644331906
Renibacterium salmoninarum,0.16777041942604856,Mostly Terrestrial,9999,1,0,0,0,0.16777041942604856
Chitinophaga barathri,0.9532145130490134,Terrestrial Specialist,9999,1,0,0,0,0.9532145130490134
Martelella limonii,-0.2394580863674852,Mostly Aquatic,9999,0,1,0,0,-0.2394580863674852
Flavobacterium buctense,-0.6295892119416946,Mostly Aquatic,9999,0,1,0,0,-0.6295892119416946
Candidatus Neptunochlamydia vexilliferae,-0.910265556876734,Aquatic Specialist,9999,0,1,0,0,-0.910265556876734
Blattabacterium cuenoti,0.9458275243975304,Terrestrial Specialist,9999,1,0,0,0,0.9458275243975304
Thiospirillum jenense,-0.5990188953488371,Mostly Aquatic,9999,0,1,0,0,-0.5990188953488371
Umezawaea endophytica,0.9060960928094559,Terrestrial Specialist,9999,1,0,0,0,0.9060960928094559
Thalassotalea euphylliae,-0.9149094517489456,Aquatic Specialist,9999,0,1,0,0,-0.9149094517489456
Candidatus Thiodiazotropha endolucinida,-0.6580310880829016,Mostly Aquatic,9999,0,1,0,0,-0.6580310880829016
Rubritalea profundi,-0.915847148075302,Aquatic Specialist,9999,0,1,0,0,-0.915847148075302
Marinobacter subterrani,-0.9653273250719738,Aquatic Specialist,9999,0,1,0,0,-0.9653273250719738
Kordiimonas lipolytica,-0.7519179751917976,Mostly Aquatic,9999,0,1,0,0,-0.7519179751917976
Deinococcus budaensis,0.49136357253194773,Mostly Terrestrial,9999,1,0,0,0,0.49136357253194773
Nitratireductor soli,-1,Aquatic Specialist,9999,0,1,0,0,-1
Arthrobacter ramosus,0.9481132075471698,Terrestrial Specialist,9999,1,0,0,0,0.9481132075471698
Murdochiella massiliensis,0.9518301378545396,Terrestrial Specialist,9999,1,0,0,0,0.9518301378545396
Pseudomonas fildesensis,0.4896456511734929,Mostly Terrestrial,9999,1,0,0,0,0.4896456511734929
Candidatus Rhodobacter lobularis,-0.9547203579418344,Aquatic Specialist,9999,0,1,0,0,-0.9547203579418344
Herbinix luporum,0.8790447929913805,Terrestrial Specialist,9999,1,0,0,0,0.8790447929913805
Ferrigenium kumadai,-0.10528541226215642,Mostly Aquatic,9999,0,1,0,0,-0.10528541226215642
Flavobacterium aquicola,0.24272779811211723,Mostly Terrestrial,9999,1,0,0,0,0.24272779811211723
Halomonas urumqiensis,-0.4540327129159617,Mostly Aquatic,9999,0,1,0,0,-0.4540327129159617
Kallipyga gabonensis,0.7354330708661417,Mostly Terrestrial,9999,1,0,0,0,0.7354330708661417
Actinomyces urinae,0.8638968481375359,Terrestrial Specialist,9999,1,0,0,0,0.8638968481375359
Gorillibacterium timonense,0.7140339836375079,Mostly Terrestrial,9999,1,0,0,0,0.7140339836375079
Intestinimonas timonensis,0.9443440549331407,Terrestrial Specialist,9999,1,0,0,0,0.9443440549331407
Vitreoscilla massiliensis,-0.5443974630021141,Mostly Aquatic,9999,0,1,0,0,-0.5443974630021141
Candidatus Finniella inopinata,-0.7027905039566846,Mostly Aquatic,9999,0,1,0,0,-0.7027905039566846
Paenibacillus stellifer,0.7624156619842939,Mostly Terrestrial,9999,1,0,0,0,0.7624156619842939
Mycobacterium lacus,0.4279903147699758,Mostly Terrestrial,9999,1,0,0,0,0.4279903147699758
Methylobacterium crusticola,0.3607133885958302,Mostly Terrestrial,9999,1,0,0,0,0.3607133885958302
Arthrobacter gandavensis,0.7499999999999999,Mostly Terrestrial,9999,1,0,0,0,0.7499999999999999
Paraburkholderia piptadeniae,0.8940007361059992,Terrestrial Specialist,9999,1,0,0,0,0.8940007361059992
Aureimonas populi,0.609234098833714,Mostly Terrestrial,9999,1,0,0,0,0.609234098833714
Negativicoccus massiliensis,0.8873239436619718,Terrestrial Specialist,9999,1,0,0,0,0.8873239436619718
Paenibacillus solani,0.7064393939393939,Mostly Terrestrial,9999,1,0,0,0,0.7064393939393939
Sulfurirhabdus autotrophica,-0.6788543570993297,Mostly Aquatic,9999,0,1,0,0,-0.6788543570993297
Ensifer aridi,0.6364891518737671,Mostly Terrestrial,9999,1,0,0,0,0.6364891518737671
Cognatishimia activa,-0.5884494456395829,Mostly Aquatic,9999,0,1,0,0,-0.5884494456395829
Candidatus Nitrospira inopinata,-0.18824893699265557,Mostly Aquatic,9999,0,1,0,0,-0.18824893699265557
Sulfuriferula plumbiphila,0.0671901716167438,Generalist,9999,1,0,0,0,0.0671901716167438
Corynebacterium callunae,0.5231316725978647,Mostly Terrestrial,9999,1,0,0,0,0.5231316725978647
Paraburkholderia caffeinitolerans,0.7790769230769231,Mostly Terrestrial,9999,1,0,0,0,0.7790769230769231
Meiothermus taiwanensis,-0.4961901512566814,Mostly Aquatic,9999,0,1,0,0,-0.4961901512566814
Bradyrhizobium campsiandrae,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Nitrincola schmidtii,-0.6638989591860601,Mostly Aquatic,9999,0,1,0,0,-0.6638989591860601
Pedobacter zeae,0.7377274963108706,Mostly Terrestrial,9999,1,0,0,0,0.7377274963108706
Paenibacillus senegalimassiliensis,0.5408080480285575,Mostly Terrestrial,9999,1,0,0,0,0.5408080480285575
Deinococcus planocerae,0.3052415210688592,Mostly Terrestrial,9999,1,0,0,0,0.3052415210688592
Shewanella inventionis,-0.7773788150807899,Mostly Aquatic,9999,0,1,0,0,-0.7773788150807899
Candidatus Nitrospira nitrosa,-0.3127463863337714,Mostly Aquatic,9999,0,1,0,0,-0.3127463863337714
Candidatus Nitrospira nitrificans,-0.03822567457072774,Generalist,9999,0,1,0,0,-0.03822567457072774
Polynucleobacter aenigmaticus,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Polynucleobacter sphagniphilus,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Candidatus Kuenenia stuttgartiensis,-0.3931623931623931,Mostly Aquatic,9999,0,1,0,0,-0.3931623931623931
Cutibacterium acnes,0.4818103695216271,Mostly Terrestrial,9999,1,0,0,0,0.4818103695216271
Janthinobacterium psychrotolerans,0.22308371773481206,Mostly Terrestrial,9999,1,0,0,0,0.22308371773481206
Acidipropionibacterium acidipropionici,0.33781414377556984,Mostly Terrestrial,9999,1,0,0,0,0.33781414377556984
Dyadobacter endophyticus,0.7049140643911886,Mostly Terrestrial,9999,1,0,0,0,0.7049140643911886
Arachnia propionica,0.8410214168039539,Terrestrial Specialist,9999,1,0,0,0,0.8410214168039539
Solirubrum puertoriconensis,0.2782742681047766,Mostly Terrestrial,9999,1,0,0,0,0.2782742681047766
Bradyrhizobium macuxiense,0.5970825941257639,Mostly Terrestrial,9999,1,0,0,0,0.5970825941257639
Flavobacterium orientale,-0.57461538461538475,Mostly Aquatic,9999,0,1,0,0,-0.57461538461538475
Elizabethkingia ursingii,0.08750327482315955,Generalist,9999,1,0,0,0,0.08750327482315955
Celeribacter ethanolicus,-0.9703159041394335,Aquatic Specialist,9999,0,1,0,0,-0.9703159041394335
Bradyrhizobium shewense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Lachnotalea glycerini,0.2599149327508909,Mostly Terrestrial,9999,1,0,0,0,0.2599149327508909
Hydrogenophaga crassostreae,-0.9444809030056439,Aquatic Specialist,9999,0,1,0,0,-0.9444809030056439
Dissulfurirhabdus thermomarina,-0.8999712561080772,Aquatic Specialist,9999,0,1,0,0,-0.8999712561080772
Mycolicibacterium fortuitum,0.7166642536557116,Mostly Terrestrial,9999,1,0,0,0,0.7166642536557116
Agromyces humi,0.9284251904020964,Terrestrial Specialist,9999,1,0,0,0,0.9284251904020964
Mycobacterium intracellulare,0.5499398315282792,Mostly Terrestrial,9999,1,0,0,0,0.5499398315282792
Flavobacterium suaedae,-0.7347331583552057,Mostly Aquatic,9999,0,1,0,0,-0.7347331583552057
Tritonibacter horizontis,-0.7417614464858561,Mostly Aquatic,9999,0,1,0,0,-0.7417614464858561
Microbulbifer aggregans,-0.7562042407530664,Mostly Aquatic,9999,0,1,0,0,-0.7562042407530664
Devosia elaeis,0.5829602888086644,Mostly Terrestrial,9999,1,0,0,0,0.5829602888086644
Novosphingobium pokkalii,0.27134481495053137,Mostly Terrestrial,9999,1,0,0,0,0.27134481495053137
Mycolicibacterium smegmatis,0.6734730431667562,Mostly Terrestrial,9999,1,0,0,0,0.6734730431667562
Mycobacterium tuberculosis,0.4802948402948403,Mostly Terrestrial,9999,1,0,0,0,0.4802948402948403
Novosphingobium profundi,0.29363217088761223,Mostly Terrestrial,9999,1,0,0,0,0.29363217088761223
Methyloceanibacter methanicus,-0.46637362637362634,Mostly Aquatic,9999,0,1,0,0,-0.46637362637362634
Methyloceanibacter superfactus,0.19263456090651557,Mostly Terrestrial,9999,1,0,0,0,0.19263456090651557
Methyloceanibacter marginalis,0.14380193318636597,Mostly Terrestrial,9999,1,0,0,0,0.14380193318636597
Streptomyces mesophilus,0.881961762261014,Terrestrial Specialist,9999,1,0,0,0,0.881961762261014
Polaribacter pacificus,-0.9293221629855294,Aquatic Specialist,9999,0,1,0,0,-0.9293221629855294
Roseibium sediminis,-0.8966142684401451,Aquatic Specialist,9999,0,1,0,0,-0.8966142684401451
Mycolicibacterium flavescens,0.6734730431667562,Mostly Terrestrial,9999,1,0,0,0,0.6734730431667562
Mesorhizobium zhangyense,1,Terrestrial Specialist,9999,1,0,0,0,1
Caballeronia arvi,0.9154898004931631,Terrestrial Specialist,9999,1,0,0,0,0.9154898004931631
Caballeronia catudaia,0.8860510805500983,Terrestrial Specialist,9999,1,0,0,0,0.8860510805500983
Caballeronia temeraria,0.82883666956774,Terrestrial Specialist,9999,1,0,0,0,0.82883666956774
Caballeronia fortuita,0.9154898004931631,Terrestrial Specialist,9999,1,0,0,0,0.9154898004931631
Caballeronia hypogeia,0.8860510805500983,Terrestrial Specialist,9999,1,0,0,0,0.8860510805500983
Caballeronia pedi,0.9047422254365121,Terrestrial Specialist,9999,1,0,0,0,0.9047422254365121
Caballeronia arationis,0.7053264604810997,Mostly Terrestrial,9999,1,0,0,0,0.7053264604810997
Caballeronia glebae,0.9047422254365121,Terrestrial Specialist,9999,1,0,0,0,0.9047422254365121
Caballeronia ptereochthonis,0.8230088495575222,Terrestrial Specialist,9999,1,0,0,0,0.8230088495575222
Mycobacterium gordonae,0.42116837173725985,Mostly Terrestrial,9999,1,0,0,0,0.42116837173725985
Novosphingobium flavum,-0.216191904047976,Mostly Aquatic,9999,0,1,0,0,-0.216191904047976
Paenibacillus psychroresistens,0.7619567194035278,Mostly Terrestrial,9999,1,0,0,0,0.7619567194035278
Croceicoccus bisphenolivorans,-0.5176187712461653,Mostly Aquatic,9999,0,1,0,0,-0.5176187712461653
Arsenicitalea aurantiaca,0.22886814775864342,Mostly Terrestrial,9999,1,0,0,0,0.22886814775864342
Mycobacterium simiae,-0.12917613397290245,Mostly Aquatic,9999,0,1,0,0,-0.12917613397290245
Mycolicibacterium sphagni,0.21271102284011914,Mostly Terrestrial,9999,1,0,0,0,0.21271102284011914
Mycolicibacter terrae,0.41228362183754985,Mostly Terrestrial,9999,1,0,0,0,0.41228362183754985
Acinetobacter larvae,0.20715126860079222,Mostly Terrestrial,9999,1,0,0,0,0.20715126860079222
Mycobacterium asiaticum,0.42116837173725985,Mostly Terrestrial,9999,1,0,0,0,0.42116837173725985
Mycolicibacterium aurum,0.11819777647747219,Mostly Terrestrial,9999,1,0,0,0,0.11819777647747219
Mycolicibacterium chitae,0.35902840509886585,Mostly Terrestrial,9999,1,0,0,0,0.35902840509886585
Pararobbsia silviterrae,0.6967345619139995,Mostly Terrestrial,9999,1,0,0,0,0.6967345619139995
Burkholderia guangdongensis,0.6716109892944666,Mostly Terrestrial,9999,1,0,0,0,0.6716109892944666
Thauera phenolivorans,-0.0838483724763082,Generalist,9999,0,1,0,0,-0.0838483724763082
Mycolicibacter icosiumassiliensis,0.1482479784366577,Mostly Terrestrial,9999,1,0,0,0,0.1482479784366577
Wenzhouxiangella sediminis,-0.6573007830492861,Mostly Aquatic,9999,0,1,0,0,-0.6573007830492861
Mycolicibacterium fallax,0.35902840509886585,Mostly Terrestrial,9999,1,0,0,0,0.35902840509886585
Mycolicibacterium gadium,0.35902840509886585,Mostly Terrestrial,9999,1,0,0,0,0.35902840509886585
Flexivirga oryzae,0.6118607362985174,Mostly Terrestrial,9999,1,0,0,0,0.6118607362985174
Mycolicibacterium neoaurum,0.3454760263857438,Mostly Terrestrial,9999,1,0,0,0,0.3454760263857438
Ereboglobus luteus,-0.009891512444160776,Generalist,9999,0,1,0,0,-0.009891512444160776
Piscinibacter defluvii,0.7692903797188088,Mostly Terrestrial,9999,1,0,0,0,0.7692903797188088
Mycolicibacterium thermoresistibile,0.3698740554156172,Mostly Terrestrial,9999,1,0,0,0,0.3698740554156172
Pararhizobium antarcticum,0.25141972121837897,Mostly Terrestrial,9999,1,0,0,0,0.25141972121837897
Streptomyces phyllanthi,0.9270144984712496,Terrestrial Specialist,9999,1,0,0,0,0.9270144984712496
Salinibacter altiplanensis,-1,Aquatic Specialist,9999,0,1,0,0,-1
Paenibacillus sambharensis,0.8210601572873046,Terrestrial Specialist,9999,1,0,0,0,0.8210601572873046
Steroidobacter cummioxidans,0.8447974715129336,Terrestrial Specialist,9999,1,0,0,0,0.8447974715129336
Mycolicibacterium gilvum,0.812004325883201,Terrestrial Specialist,9999,1,0,0,0,0.812004325883201
Clostridium mediterraneense,-0.10582639714625452,Mostly Aquatic,9999,0,1,0,0,-0.10582639714625452
Bacillus massilionigeriensis,0.6799119696784447,Mostly Terrestrial,9999,1,0,0,0,0.6799119696784447
Candidatus Promineofilum breve,-0.755523134639433,Mostly Aquatic,9999,0,1,0,0,-0.755523134639433
Mycolicibacterium obuense,0.21271102284011914,Mostly Terrestrial,9999,1,0,0,0,0.21271102284011914
Herminiimonas arsenitoxidans,0.5563453536754507,Mostly Terrestrial,9999,1,0,0,0,0.5563453536754507
Pectobacterium brasiliense,0.5008171148417767,Mostly Terrestrial,9999,1,0,0,0,0.5008171148417767
Mycolicibacterium vaccae,0.0717904747057448,Generalist,9999,1,0,0,0,0.0717904747057448
Immundisolibacter cernigliae,-0.3576451349141455,Mostly Aquatic,9999,0,1,0,0,-0.3576451349141455
Enterobacter roggenkampii,0.6928559307653148,Mostly Terrestrial,9999,1,0,0,0,0.6928559307653148
Nitrosococcus wardiae,0.43445352709657886,Mostly Terrestrial,9999,1,0,0,0,0.43445352709657886
Streptosporangium becharense,0.8137447405329594,Terrestrial Specialist,9999,1,0,0,0,0.8137447405329594
Corynebacterium pacaense,0.4947836973153428,Mostly Terrestrial,9999,1,0,0,0,0.4947836973153428
Sutterella massiliensis,0.7871705619094977,Mostly Terrestrial,9999,1,0,0,0,0.7871705619094977
Streptomyces marianii,0.6534871525957001,Mostly Terrestrial,9999,1,0,0,0,0.6534871525957001
Skermanella rosea,0.692779888921368,Mostly Terrestrial,9999,1,0,0,0,0.692779888921368
Candidatus Thiodiazotropha endoloripes,-0.8218259820351255,Aquatic Specialist,9999,0,1,0,0,-0.8218259820351255
Sporotomaculum syntrophicum,0.5382110038385484,Mostly Terrestrial,9999,1,0,0,0,0.5382110038385484
Aurantimonas coralicida,-0.1467071211850794,Mostly Aquatic,9999,0,1,0,0,-0.1467071211850794
Nocardia otitidiscaviarum,0.5306341812970262,Mostly Terrestrial,9999,1,0,0,0,0.5306341812970262
Novimethylophilus kurashikiensis,0.3250625521267722,Mostly Terrestrial,9999,1,0,0,0,0.3250625521267722
Saccharopolyspora erythraea,0.9437658446646693,Terrestrial Specialist,9999,1,0,0,0,0.9437658446646693
Desulfotomaculum copahuensis,0.2890124501390064,Mostly Terrestrial,9999,1,0,0,0,0.2890124501390064
