"Number","Age","Core","Lake","Library number","Extraction number","Depth","Concentration before Genejet","Concentration after Genejet","Library concentration","Average read length of sample","Total concentration","Concentration of pool","Dilution concentration before sequencing 2","Molecular weight nucleotide","DNA","Dry Bulk Density","Water content","TOC","C_N","Sediment Rate","PC1","PC2","Pann","TJul","sumcount_all.x","super_na_sumcount.x","sumcount_exna.x","Bacteria_sumcount_all","Bacteria_sumcount_habitat","animal_associated.x","aquatic.x","aquatic/terrestrial.x","plant_associated","terrestrial.x","NA.x","ter_aqu_sumcount.x","Bacteria_na_count","Bacteria_unclassfied_count","Bacteria_aquatic_percentage","Bacteria_terrestrial_percentage","Bacteria_unclassfied_percentage","Bacteria_percentage","sumcount_all.y","super_na_sumcount.y","sumcount_exna.y","Archaea_sumcount_all","Archaea_sumcount_habitat","animal_associated.y","aquatic.y","aquatic/terrestrial.y","terrestrial.y","NA.y","ter_aqu_sumcount.y","Archaea_na_count","Archaea_unclassfied_count","Archaea_aquatic_percentage","Archaea_terrestrial_percentage","Archaea_unclassfied_percentage","Archaea_percentage","sumcount_all.x.x","super_na_sumcount.x.x","sumcount_exna.x.x","Fungi_sumcount_all","Fungi_sumcount_habitat","aquatic.x.x","freshwater_terrestrial.x","terrestrial.x.x","varied.x","ter_aqu_sumcount.x.x","Fungi_na_count","Fungi_unclassfied_count","Fungi_aquatic_percentage","Fungi_terrestrial_percentage","Fungi_unclassfied_percentage","Fungi_percentage","sumcount_all.y.y","super_na_sumcount.y.y","sumcount_exna.y.y","Viridiplantae_sumcount_all","Viridiplantae_sumcount_habitat","aquatic.y.y","freshwater_terrestrial.y","terrestrial.y.y","varied.y","no wood","tree","wood_nowood_aqu_sumcount","Viridiplantae_na_count","Viridiplantae_unclassfied_count","Viridiplantae_aquatic_percentage","Viridiplantae_woody_percentage","Viridiplantae_non_woody_percentage","Viridiplantae_unclassfied_percentage","sumcount_all.x.x.x","super_na_sumcount.x.x.x","sumcount_exna.x.x.x","Metazoa_sumcount_all","Metazoa_sumcount_habitat","aquatic","freshwater_terrestrial","terrestrial","varied","ter_aqu_sumcount.y.y","Metazoa_na_count","Metazoa_unclassfied_count","Metazoa_aquatic_percentage","Metazoa_terrestrial_percentage","Metazoa_unclassfied_percentage","Metazoa_percentage","sumcount_all.y.y.y","super_na_sumcount.y.y.y","sumcount_exna.y.y.y","Viruses_sumcount_all","Viruses_na_percentage","Viruses_na_count","Viruses_percentage","Viruses_unclassfied_percentage","sumcount_all","super_na_sumcount","sumcount_exna","Aquatic_algae_sumcount_all","Aquatic_algae_na_percentage","Aquatic_algae_na_count","Aquatic_algae_percentage","Aquatic_algae_unclassfied_percentage","Total_concentration","Final_DNA_in_Pool","Cumulated_Dilution_Factor","Cumulated_Concentration_Factor","Starting_DNA_ng","Starting_DNA_g","Dry_weight","Starting_DNA_wt","ARBULK","BRTOC","Bacteria_aquatic_percentage_Start_wt","Bacteria_terrestrial_percentage_Start_wt","Bacteria_unclassfied_percentage_Start_wt","Archaea_aquatic_percentage_Start_wt","Archaea_terrestrial_percentage_Start_wt","Archaea_unclassfied_percentage_Start_wt","Fungi_aquatic_percentage_Start_wt","Fungi_terrestrial_percentage_Start_wt","Fungi_unclassfied_percentage_Start_wt","Viridiplantae_aquatic_percentage_Start_wt","Viridiplantae_woody_percentage_Start_wt","Viridiplantae_non_woody_percentage_Start_wt","Viridiplantae_unclassfied_percentage_Start_wt","Metazoa_aquatic_percentage_Start_wt","Metazoa_terrestrial_percentage_Start_wt","Metazoa_unclassfied_percentage_Start_wt","Viruses_percentage_Start_wt","Viruses_unclassfied_percentage_Start_wt","Aquatic_algae_percentage_Start_wt","Aquatic_algae_unclassfied_percentage_Start_wt"
4,16.946,"Lama Lake (PG1341)","Lama Lake","210810_A00902_B_L002_APMG-38-15","ELS116",901.5,0.009,0,46.5,290,246.6843501,13,2,325,2.83,1.375081895,51.17,0.084375,9.724264706,0.142857143,0.155230891,0.077521492,226.8425475,8.4649,2617634,75116,2542518,1878297,1507729,1485,254465,931,3,5342,1245503,259807,55492.2944309539,1673982.29443095,0.0972118332815054,0.0020407742258849,0.63950204437708,0.717555242635143,2617634,75116,2542518,20254,16791,2,440,28,117,16204,557,598.382966806921,20295.3829668069,0.00016809072620542,4.46968521955323e-05,0.00775333104888114,0.0077375217467377,2617634,75116,2542518,379,26,3,1,22,0,25,11.1971533731521,365.197153373152,1.14607313321878e-06,8.40453631027103e-06,0.00013951421526964,0.0001447872391633,2617634,75116,2542518,597762,26502,283,79,26140,0,12380,13713,26376,17660.2448407445,589046.244840745,0.0001081128989003,0.00523870029194303,0.00472946179641615,0.225030025145129,2617634,75116,2542518,43957,143,131,1,5,6,136,1298.66298370356,45119.6629837036,5.00451934838866e-05,1.91012188869796e-06,0.0172368111751695,0.0167926455722993,2617634,75116,2542518,109,4.28708862631454e-05,3.22028949254243,4.16406571736156e-05,1.23022908952987e-06,2617634,75116,2542518,1760,0.00069222715434069,51.9973349254558,0.00067236290482168,1.98642495190144e-05,246684.3501,188.5,123342.17505,5166.66666666667,4499.99999940484,4.49999999940484e-06,1.381889,3.25641205581985e-06,0.196440270910726,0.000165746478580925,3.16561785866244e-07,6.64560179237802e-09,2.08248216703097e-06,5.47372667286844e-10,1.45551368346729e-10,2.52480407003389e-08,3.73208636786487e-12,2.73686333643423e-11,4.54315772562302e-10,3.5206014736857e-10,1.70593667875103e-08,1.5401076411389e-08,7.32790486804043e-07,1.62967771396765e-10,6.22014394644142e-12,5.61301597147123e-08,1.35599138032423e-10,4.00613283856535e-12,2.18949066914737e-09,6.46861816135322e-11
4,17.212,"Lama Lake (PG1341)","Lama Lake","JK081L-11_S11","EBH031",949.5,0.009,0,24.9,271,141.3567982,13,2,325,4.2,1.453699362,46.315,0.08,8.665441176,0.138888889,0.163510391,0.08488504,227.8799861,8.508,3876167,227785,3648382,298283,89856,1274,22170,1790,11,12933,51678,35103,18623.1576504324,281803.157650432,0.00571956781015885,0.00333654354933624,0.0727015006449496,0.0769530827748134,3876167,227785,3648382,10733,7808,9,1429,69,436,5865,1865,670.10976509587,9538.10976509587,0.00036866316647347,0.00011248225373158,0.00246070661173677,0.0027689725442686,3876167,227785,3648382,7377,613,251,6,354,2,605,460.57949660973,7232.57949660973,6.47546919418075e-05,9.13273344517922e-05,0.00186591018823743,0.00190316877471997,3876167,227785,3648382,3290459,137822,668,196,136957,1,59496,77406,137570,205438.247232609,3358327.24723261,0.00017233519608417,0.0199697278264843,0.0153491838715927,0.866404168662653,3876167,227785,3648382,28156,615,561,13,21,20,582,1757.90650759707,29331.9065075971,0.00014473060629224,5.41772323019106e-06,0.00756724529866671,0.00726387691758379,3876167,227785,3648382,153,4.1936398107435e-05,9.55248244290209,3.94719835342492e-05,2.46441457318585e-06,3876167,227785,3648382,13221,0.00362379816587188,825.446865213127,0.003410843753636,0.00021295441223588,141356.7982,176.15,70678.3991,2766.66666666667,4500.00000052952,4.50000000052952e-06,2.25477,1.9957689700189e-06,0.201902689328189,0.000161522151462551,1.1414935957434e-08,6.658970082882e-09,1.45095399061e-07,7.35766508036664e-10,2.2448859167528e-10,4.9110019000246e-09,1.29235404840592e-10,1.82268260213425e-10,3.72392565452639e-09,3.43941236786909e-10,3.98549631358204e-08,3.06334248860393e-08,1.72914255531195e-06,2.88848853050075e-10,1.08125239109659e-11,1.51024733556004e-08,7.87769599227516e-11,4.9184021344267e-12,6.80725612508953e-09,4.25007807968983e-10
4,18.408,"Lama Lake (PG1341)","Lama Lake","JK081L-9_S9","EBH029",1147.5,0.009,0,24.1,286,129.6395912,13,2,325,5.5,1.836798283,28.4525,0.0734375,7.017241379,0.183333334,0.175076031,0.088941475,214.8576642,7.8384,6199676,273104,5926572,2647215,427636,76576,84680,8966,20,40268,217126,124948,121987.045016917,2644254.04501692,0.0136587782974465,0.00649517813511545,0.426514876747901,0.426992475090634,6199676,273104,5926572,5054,3488,3,688,24,182,2591,870,232.894768847826,4416.89476884783,0.00011097354119795,2.9356372816902e-05,0.00071243961278747,0.00081520389130012,6199676,273104,5926572,4937,721,164,7,549,1,713,227.503259557127,4451.50325955713,2.64529952855601e-05,8.85530147059298e-05,0.00071802191913853,0.0007963319373464,6199676,273104,5926572,3217607,134463,619,153,133691,0,59485,74173,134277,148271.436190769,3231601.43619077,9.98439273278152e-05,0.0119640123129015,0.00959485624732647,0.521253277782705,6199676,273104,5926572,43624,708,670,7,17,14,687,2010.24958373913,44947.2495837391,0.00010807016366661,2.74207877960074e-06,0.00724993525205819,0.00703649674595898,6199676,273104,5926572,184,3.10466151427841e-05,8.4789547819549,2.96789703203845e-05,1.36764482239957e-06,6199676,273104,5926572,7951,0.00134158498369715,366.392225387627,0.00128248637509444,5.9098608602712e-05,129639.5912,185.9,64819.7956,2677.77777777778,4500.00000076183,4.50000000076183e-06,3.9351125,1.14355053400934e-06,0.336746353107865,0.000247298103063589,1.56195032159601e-08,7.42756442489706e-09,4.8774131506799e-07,1.26903852297823e-10,3.35704958113455e-11,8.14710699652518e-10,3.02503368849488e-11,1.01264847255103e-10,8.21094349061277e-10,1.14176576413313e-10,1.36814526693128e-08,1.0972202985373e-08,5.96079464162531e-07,1.23583693371429e-10,3.1357056527081e-12,8.29066732902428e-09,3.3939402358723e-11,1.56397096699014e-12,1.46658797909895e-09,6.75822454268402e-11
4,18.716,"Lama Lake (PG1341)","Lama Lake","210810_A00902_B_L001_APMG-37-10","ELS114",1195.5,0.009,0,60.2,268,345.5797933,13,2,325,5.06,1.942616111,43.2775,0.076875,7.568965517,0.166666667,0.189011276,0.13937491,211.8265261,7.9538,6564626,129215,6435411,5114753,2015147,1289,79075,6499,7,131082,1797195,210157,102697.839950704,5007293.8399507,0.0120456214870428,0.0199679311509902,0.762769096053713,0.77913852213363,6564626,129215,6435411,5347,3654,1,638,47,225,2743,863,107.361069091003,4591.361069091,9.71875625511644e-05,3.42746106175736e-05,0.00069940939043458,0.00081451707987629,6564626,129215,6435411,1188,72,27,2,42,1,69,23.8535534094093,1142.85355340941,4.11295327410884e-06,6.39792731528041e-06,0.00017409271349341,0.00018096994406078,6564626,129215,6435411,1303485,56168,454,135,55578,1,27202,28355,56011,26172.3476985386,1273646.34769854,6.91585476461264e-05,0.004319362595828,0.00414372425786328,0.194016589474943,6564626,129215,6435411,6187,257,231,7,7,12,238,124.227217966343,6073.22721796634,3.51886002340423e-05,1.0663212192134e-06,0.00092514443594598,0.0009424756261819,6564626,129215,6435411,109,1.69375351473278e-05,2.18858360406196,1.66041446991801e-05,3.33390448147688e-07,6564626,129215,6435411,4342,0.00067470438174034,87.1819266865784,0.00066142381911779,1.32805626225437e-05,345579.7933,174.2,172789.89665,6688.88888888889,4499.99999946628,4.49999999946628e-06,2.8701585,1.56785766342391e-06,0.323769352480872,0.00024889768971967,1.88858199591638e-08,3.1306873877801e-08,1.19591337267074e-06,1.52376264735334e-10,5.37377109176333e-11,1.0965743726635e-09,6.44852531011601e-12,1.00310393712916e-11,2.72952594996906e-10,1.08430758918247e-10,6.77214574697553e-09,6.4967698328065e-09,3.0419039663966e-07,5.51707165421037e-11,1.67183989521526e-12,1.4504947936719e-09,2.6032935511209e-11,5.22708769040685e-13,1.03701840357494e-09,2.08220318823363e-11
4,19.192,"Lama Lake (PG1341)","Lama Lake","JK081L-12_S12","EBH032",1261.5,0.009,0,28.9,300,148.2051282,13,2,325,3.83,2.101163773,27.8375,0.0715625,7.834302326,0.166666667,0.157954718,0.13836625,220.6389022,9.6241,2709599,186293,2523306,1140058,438901,2498,153117,54939,27,21382,206938,174499,84169.2703913041,1049728.2703913,0.0565090996859683,0.00789120456569404,0.387410930691702,0.420747867119821,2709599,186293,2523306,7721,4727,0,969,80,236,3442,1205,570.033223477454,7086.03322347745,0.00035761749247766,8.70977587458513e-05,0.00261515937357426,0.00284949913252847,2709599,186293,2523306,1501,119,59,1,56,3,115,110.817234612053,1496.81723461205,2.17744396864628e-05,2.06672647871512e-05,0.00055241282367319,0.0005539565079556,2709599,186293,2523306,1329705,55849,741,286,54822,0,27141,27625,55507,98170.7068286605,1372368.70682866,0.00027347220012998,0.0101952355311616,0.0100166113140727,0.506484061600503,2709599,186293,2523306,30533,507,454,5,28,20,482,2254.21893698188,32305.2189369819,0.00016755246809583,1.03336323935756e-05,0.0119225091745981,0.0112684570668944,2709599,186293,2523306,186,7.37128196104634e-05,13.7321823036921,6.86448437573235e-05,5.06797585313992e-06,2709599,186293,2523306,13602,0.00539054716312647,1004.22120266032,0.00501993099347911,0.00037061616964736,148205.1282,195,74102.5641,3211.11111111111,4499.99999984429,4.49999999984429e-06,2.76382375,1.6281790761239e-06,0.350193962867055,0.000250607554676736,9.20069337192932e-08,1.28482941592764e-08,6.30774371213915e-07,5.82265318508022e-10,1.41810748367282e-10,4.25794777278289e-09,3.54526870918206e-11,3.36500080871518e-11,8.99427000887209e-10,4.45261714153201e-10,1.65996691679922e-08,1.63088369552391e-08,8.24646751488187e-07,2.72805422706548e-10,1.68250040435759e-11,1.94119799729758e-08,1.11766098289468e-10,8.25157224238358e-12,8.17334660716854e-09,6.03429492693017e-10
4,19.59,"Lama Lake (PG1341)","Lama Lake","210810_A00902_B_L001_APMG-37-9","ELS113",1315.5,0.009,0,66.8,262,392.2489724,13,2,325,3.83,2.238924953,30.045,0.06875,7.520348837,0.142857143,0.17142965,0.181633952,213.3803205,9.16,1907024,111974,1795050,596211,270894,1503,146334,8612,13,16813,97619,163147,37191.2372992396,470255.23729924,0.0767342204398057,0.00881635469716165,0.246591147934813,0.312639484348388,1907024,111974,1795050,11910,7278,4,1457,64,484,5269,1941,742.937712041447,10711.9377120414,0.00076401765263573,0.00025379858879594,0.00561709643509544,0.00624533304247875,1907024,111974,1795050,1020,85,22,0,62,1,84,63.6269073284867,999.626907328487,1.15362994907248e-05,3.25113894738608e-05,0.00052418160826947,0.00053486479456996,1907024,111974,1795050,1177752,50301,548,330,49423,0,23394,26007,49949,73467.3699607253,1201270.36996073,0.00028735873276896,0.0136374791297855,0.0122672813766371,0.629918852600033,1907024,111974,1795050,3982,279,234,6,26,13,260,248.394455864739,3970.39445586474,0.00012270427640134,1.36338084890384e-05,0.00208198452450768,0.00208807020782119,1907024,111974,1795050,126,7.01930308347957e-05,7.85979443469541,6.60715334468785e-05,4.1214973879172e-06,1907024,111974,1795050,4049,0.0022556474750007,252.573870365728,0.00212320348354294,0.00013244399145775,392248.9724,170.3,196124.4862,7422.22222222222,4499.99999998114,4.49999999998114e-06,2.6792765,1.67955789556663e-06,0.319846422176989,0.00021989441524668,1.28879565799826e-07,1.48075781417338e-08,4.14164109490755e-07,1.28321188083663e-09,4.26269423695891e-10,9.43423866772374e-09,1.93758828952682e-11,5.46047608866649e-11,8.80393358879805e-10,4.82635628482129e-10,2.29049357480564e-08,2.06036092932684e-08,1.05798518245066e-06,2.06088936249661e-10,2.28987706944079e-11,3.49681354658442e-09,1.109709656729e-10,6.92229347943359e-12,3.56604317467913e-09,2.22447351573224e-10
4,2.482,"Lama Lake (PG1341)","Lama Lake","BH195L-2_S19_BH195L-2_S18","EBH017",120.5,1.009,17.95,31.6,290,167.6392573,13,2,325,3.038,0.533542915,48.6375,0.6734375,7.59765625,0.036472149,-0.718984313,0.385006052,324.2558503,11.0783,1576330,176377,1399953,1279304,455604,2416,36210,17683,88,71082,328125,107292,161176.697794855,1333188.69779485,0.0229710783909461,0.0450933497427569,0.845754821512535,0.811571181161305,1576330,176377,1399953,4821,3283,2,611,7,53,2610,664,607.387188712764,4764.38718871276,0.00038760919350643,3.36224014007219e-05,0.00302245544315769,0.00305836975760152,1576330,176377,1399953,626,125,16,6,101,2,117,78.8683634379154,587.868363437915,1.01501589134255e-05,6.40728781409984e-05,0.00037293483181688,0.00039712496748777,1576330,176377,1399953,59016,2945,116,35,2792,2,802,1980,2898,7435.29606493932,63553.2960649393,7.35886521223348e-05,0.0012560821655364,0.00050877671553545,0.0403172534081946,1576330,176377,1399953,21111,2382,2184,35,99,64,2283,2659.72846731283,21487.7284673128,0.00138549669168258,6.28041082768202e-05,0.0136314911644851,0.0133925003013328,1576330,176377,1399953,414,0.00029572421359859,52.1589496218802,0.00026263536188488,3.30888517137149e-05,1576330,176377,1399953,34661,0.0247586883273938,4366.86317112074,0.0219884161311401,0.00277027219625379,167639.2573,188.5,83819.62865,31.3181367690783,504500.000016763,0.000504500000016763,1.56039275,0.000323316036950802,0.0194594566937743,0.000131047278672137,7.4269180298469e-06,1.45794031316646e-05,0.000273446097123466,1.25320268330195e-07,1.08706615736505e-08,9.77208315742124e-07,3.28170915430959e-09,2.07157890365793e-08,1.20575811863947e-07,2.37923913687445e-08,4.0611150784581e-07,1.64495671359767e-07,1.30352145926787e-05,4.47953299563259e-07,2.03055753922906e-08,4.40727970103119e-06,8.49142243677591e-08,1.06981564033311e-08,7.1092075623453e-06,8.95673427767769e-07
4,20.053,"Lama Lake (PG1341)","Lama Lake","BH194L-1_S25","EBH008",1369.5,0.126,1.365,17.65,331,82.03578898,13,2,325,5.12,2.386694164,42.2,0.07,7.206395349,0.145833334,0.184224911,0.104306184,217.0632527,7.6903,4134604,246888,3887716,1623169,870854,1922,426726,55100,6,24867,362233,451593,103078.760915664,1274654.76091566,0.10320843302043,0.00601436074651889,0.308289442209136,0.392581490270894,4134604,246888,3887716,2846,2088,10,473,42,125,1438,598,180.734201778113,2428.73420177811,0.00011440031499993,3.02326413847614e-05,0.00058741640113009,0.00068833677904824,4134604,246888,3887716,4263,178,35,2,141,0,176,270.72027483489,4357.72027483489,8.46513958773319e-06,3.41024194820109e-05,0.0010539631545935,0.0010310540017859,4134604,246888,3887716,2248100,92754,652,343,91759,0,39719,52017,92388,142764.778291418,2298476.77829142,0.00015769345746291,0.0125808904552891,0.0096064822652907,0.555912193354289,4134604,246888,3887716,4505,369,326,3,19,21,345,286.088397403514,4446.08839740351,7.88467287314577e-05,4.59536149048373e-06,0.00107533596866919,0.0010895843955068,4134604,246888,3887716,36,9.25993565373602e-06,2.28616699367958,8.70700071881128e-06,5.52934934924742e-07,4134604,246888,3887716,4797,0.00123388642586033,304.631751907804,0.0011602078457816,7.36785800787219e-05,82035.78898,215.15,41017.89449,140.079365079365,62999.9999965984,6.29999999965984e-05,2.95936,2.12883866770512e-05,0.348059567174463,0.000243641697022124,2.19714103047146e-06,1.28036037187173e-07,6.56298485420053e-06,2.43539814169498e-09,6.43604160067423e-10,1.25051474876992e-08,1.80209164818878e-10,7.25985492556054e-10,2.24371751783512e-08,3.35703929891156e-09,2.67826860753818e-07,2.04506509069744e-07,1.18344737306138e-05,1.67851964945584e-09,9.78278323302482e-11,2.28921679087712e-08,1.85357998099418e-10,1.17710927019281e-11,2.46989532467473e-08,1.56849810253192e-09
4,20.62,"Lama Lake (PG1341)","Lama Lake","210810_A00902_B_L001_APMG-37-8","ELS112",1435.5,0.009,0,74.6,289,397.125366,13,2,325,5.98,2.584654008,27.7275,0.0609375,8.326086957,0.126984127,0.179907892,0.145669553,222.8638405,7.5885,4685192,247218,4437974,1288680,745557,1374,330108,82870,10,31848,299347,361956,71786.1105630632,998510.110563063,0.0704577315081218,0.00679758695054546,0.213120425067545,0.275053829170715,4685192,247218,4437974,3826,2856,4,513,23,167,2149,680,213.127897549648,3359.12789754965,0.00010949391188237,3.56442169285698e-05,0.00071696696689263,0.00081661541298627,4685192,247218,4437974,2489,165,48,5,111,1,159,138.650114218785,2468.65011421879,1.02450443866548e-05,2.36916651441392e-05,0.00052690479156858,0.00053124823913299,4685192,247218,4437974,3129254,132778,762,358,131658,0,53881,77744,132387,174315.558264199,3171182.5582642,0.00016264007963814,0.0165935568915852,0.0115002757624447,0.676852209741714,4685192,247218,4437974,7839,202,177,2,10,13,187,436.672657838915,8088.67265783891,3.77786011757896e-05,2.13438424721975e-06,0.00172643355018085,0.00167314381139556,4685192,247218,4437974,40,9.01312175330455e-06,2.22820593360844,8.537536988879e-06,4.75584764425544e-07,4685192,247218,4437974,5846,0.00131726774424546,325.652297196874,0.00124776103092467,6.95067133207933e-05,397125.366,187.85,198562.683,8288.88888888889,4500.000000187,4.500000000187e-06,4.3218955,1.04120981180295e-06,0.328210032802931,0.000200002988739286,7.33612813636339e-08,7.07771422949159e-09,2.21903077675942e-07,1.14006135384611e-10,3.71131084000595e-11,7.46513040667204e-10,1.06672407377417e-11,2.46679942060276e-11,5.48618438867191e-10,1.69342446711644e-10,1.72773742482289e-08,1.1974199962297e-08,7.04745161923578e-07,3.93354502204224e-11,2.22234182036285e-12,1.79757955187409e-09,8.88936728145139e-12,4.95183523063869e-13,1.29918102818412e-09,7.23710718957845e-11
4,21.057,"Lama Lake (PG1341)","Lama Lake","JK081L-13_S13","EBH033",1482.5,0.009,0,25.4,337,115.9552614,13,2,325,3.31,2.724775779,30.59,0.079166667,7.425,0.118055556,0.187775929,0.19326874,228.9927926,7.5101,3027538,202877,2824661,1006228,482504,1458,230950,62621,14,26513,160948,257463,72270.8027462411,821035.802746241,0.0762831052822458,0.00875728066831861,0.271189264262328,0.332358503840414,3027538,202877,2824661,1936,1400,2,241,17,73,1067,314,139.050269041134,1761.05026904113,7.960263421962e-05,2.41120012366484e-05,0.00058167734609479,0.00063946348485138,3027538,202877,2824661,45312,6824,3276,9,3530,9,6806,3254.46580102887,41760.4658010289,0.00108206734316795,0.00116596389541601,0.0137935397676359,0.0149666164388358,3027538,202877,2824661,1706804,67949,311,133,67505,0,28873,38612,67796,122588.613326697,1761596.6133267,0.00010272373129585,0.012753597147253,0.00953679194117464,0.581857804369985,3027538,202877,2824661,35369,441,413,5,13,10,426,2540.32487898548,37483.3248789855,0.0001364144727498,4.29391802844423e-06,0.0123807941895314,0.0116824297498495,3027538,202877,2824661,50,1.77012391929509e-05,3.59117430374831,1.65150693401701e-05,1.18616985278081e-06,3027538,202877,2824661,28962,0.0102532657901249,2080.15180370317,0.00956618876460015,0.00068707702552475,115955.2614,219.05,57977.6307,2822.22222222222,4500.00000171319,4.50000000171319e-06,2.297471,1.95867543125166e-06,0.321674919565178,0.000254659312394682,1.49413844135919e-07,1.71526704896108e-08,5.31171749129836e-07,1.55915723908883e-10,4.72275844205329e-11,1.13931712671154e-09,2.11941872002283e-09,2.28374483567782e-09,2.70170674528612e-08,2.01202448695679e-10,2.49801573924058e-08,1.86794800681376e-08,1.13967058590153e-06,2.67191676242183e-10,8.41039174612229e-12,2.42499573984185e-08,3.23476605620088e-11,2.32332174793317e-12,1.8737058903938e-08,1.3457608892728e-09
4,21.74,"Lama Lake (PG1341)","Lama Lake","210810_A00902_B_L001_APMG-37-7","ELS111",1555.5,0.009,0,67.2,280,369.2307692,13,2,325,4.076,2.968928809,26.1175,0.078928571,7,0.133928572,0.158411539,0.119746507,241.6580395,7.3875,3165809,148400,3017409,1155304,529105,1220,244158,2454,49,26739,254485,270897,56819.3153795193,941226.315379519,0.0771234145837604,0.00844618231864272,0.29730988678708,0.364931680970014,3165809,148400,3017409,8313,5221,4,1087,67,358,3705,1445,408.843878970335,7276.84387897034,0.00034335615319812,0.00011308325928696,0.00229857324904008,0.0026258690906495,3165809,148400,3017409,1212,77,12,1,63,1,75,59.6076965369958,1196.607696537,3.79050031129484e-06,1.99001266342979e-05,0.0003779784871851,0.00038284053144077,3165809,148400,3017409,1839944,80068,523,246,79298,1,36404,42848,79775,90490.7785454342,1850659.77854543,0.00016520263856726,0.0135346131115301,0.0114991144443648,0.584577205556442,3165809,148400,3017409,7651,361,327,3,16,15,343,376.285879706729,7684.28587970673,0.00010329113348278,5.05400041505978e-06,0.00242727400159224,0.0024167598234764,3165809,148400,3017409,129,4.27519106624259e-05,6.34438354230401,4.07478783464195e-05,2.00403231600643e-06,3165809,148400,3017409,4856,0.00160932773780419,238.824236290142,0.00153388912597064,7.54386118335445e-05,369230.7692,182,184615.3846,7466.66666666667,4499.999999625,4.499999999625e-06,3.0114507,1.49429641987e-06,0.397624395759031,0.000313839253519988,1.15245242300663e-07,1.26211000003171e-08,4.44269099417888e-07,5.13075870464285e-10,1.68979909499735e-10,3.43474977684954e-09,5.66413104468399e-12,2.97366879845909e-11,5.64811900188573e-10,2.46861711364134e-10,2.0224723916885e-08,1.71830855458897e-08,8.73531625400599e-07,1.54347570967632e-10,7.55217472624531e-12,3.62706685062281e-09,6.08894087303529e-11,2.99461831511219e-12,2.29208502941545e-09,1.12727647582828e-10
4,22.505,"Lama Lake (PG1341)","Lama Lake","BH194L-2_S26","EBH009",1629.5,0.009,0,4.12,313,20.25067584,13,2,325,3.44,3.244259458,22.91,0.0653125,9.987704918,0.1,0.170217957,0.096258201,260.6281025,7.2502,3601466,167238,3434228,1754353,657783,1065,423289,31081,2,15141,187205,438430,85432.4427539464,1401355.44275395,0.117532415966165,0.00420412132170622,0.389106947769032,0.487121910910724,3601466,167238,3434228,1610,1119,1,236,13,58,811,294,78.4028259043954,1394.4028259044,6.55288707431918e-05,1.6104552979259e-05,0.00038717645145182,0.0004470401775277,3601466,167238,3434228,21806,1750,1455,6,282,7,1737,1061.89566563431,21130.8956656343,0.00040400214801417,7.83014472439834e-05,0.00586730394390349,0.00605475659078831,3601466,167238,3434228,1631888,67323,490,194,66639,0,29313,37310,67113,79468.714757436,1644243.71475744,0.00013605570620408,0.0103596702009682,0.00813918554277619,0.456548448536634,3601466,167238,3434228,5873,436,415,8,7,6,422,285.999873625164,5736.99987362516,0.00011523085321366,1.94365294577264e-06,0.00159296238632411,0.00163072482150324,3601466,167238,3434228,18,5.24135264169997e-06,0.876553333092619,4.99796471770107e-06,2.43387923998899e-07,3601466,167238,3434228,18680,0.00543935929705308,909.667570120563,0.00518677671814755,0.00025258257890552,20250.67584,203.45,10125.33792,457.777777777778,4499.99999961553,4.49999999961553e-06,2.651896,1.69689912410424e-06,0.3244259458,0.000211890695850625,1.9944065370684e-07,7.13396978843124e-09,6.60275238852144e-07,1.11195883367662e-10,2.73278018445949e-11,6.56999381342381e-10,6.85550891101476e-10,1.3286965724441e-10,9.95622292326318e-09,2.30872808687087e-10,1.75793152900317e-08,1.38113768184588e-08,7.74716662432963e-07,1.95535133888044e-10,3.29818298124422e-12,2.70309647808438e-09,8.48104195177083e-12,4.13004755051281e-13,8.80143686994884e-09,4.28607156908767e-10
